id,booking_status_pred,Cancellation_prob
56275,0,0.053830408
56276,0,0.20409507
56277,0,0.020581912
56278,0,0.13304141
56279,1,0.6105233
56280,0,0.27258644
56281,0,0.012437892
56282,1,0.50974596
56283,0,0.3319459
56284,0,0.00018061741
56285,1,0.62657267
56286,0,0.13016334
56287,1,0.91760844
56288,0,0.2731754
56289,0,0.30071318
56290,1,0.53698444
56291,0,0.3016153
56292,0,0.18149169
56293,1,0.94840956
56294,0,4.656199e-13
56295,0,0.36727604
56296,0,0.008363882
56297,0,0.00063989667
56298,0,0.2661401
56299,0,0.11789078
56300,0,0.23876525
56301,0,0.0002318305
56302,1,0.6706105
56303,0,0.45738858
56304,0,0.18563086
56305,0,0.0762543
56306,1,0.7018108
56307,0,0.14559494
56308,1,0.79946446
56309,1,0.737626
56310,1,0.6005342
56311,1,0.94654477
56312,0,0.1829242
56313,0,3.834881e-09
56314,0,0.03759705
56315,1,0.606512
56316,0,0.24701037
56317,0,0.28758654
56318,0,0.18303323
56319,0,0.26171538
56320,1,0.69177574
56321,0,0.25609255
56322,1,0.92079586
56323,0,0.24289209
56324,0,0.181703
56325,1,0.8272834
56326,1,0.5625404
56327,0,0.04865488
56328,1,0.7473159
56329,0,0.1914583
56330,1,0.76414955
56331,0,0.0042949934
56332,1,0.53827125
56333,0,0.2560678
56334,1,0.75575453
56335,0,0.026932623
56336,0,0.25608602
56337,1,0.80875057
56338,0,0.10862433
56339,0,0.019247847
56340,0,1.9187194e-06
56341,0,0.089329034
56342,0,0.030045066
56343,1,0.521225
56344,1,0.782117
56345,0,0.3956329
56346,0,0.0421423
56347,1,0.5740906
56348,0,0.06697391
56349,0,0.08998296
56350,1,0.6915418
56351,0,0.052162103
56352,0,0.00012045629
56353,0,0.07924996
56354,0,0.26328304
56355,0,0.07861003
56356,0,0.27930805
56357,1,0.9197013
56358,0,0.11619551
56359,0,0.4785755
56360,0,0.38808125
56361,1,0.7573256
56362,0,0.18415551
56363,0,0.47140405
56364,1,0.68579555
56365,0,0.2231923
56366,1,0.86786425
56367,0,0.13390914
56368,1,0.5906809
56369,0,0.46005118
56370,1,0.93074465
56371,1,0.50513315
56372,0,0.0072759674
56373,1,0.92312133
56374,0,0.33292806
56375,0,0.23307955
56376,0,0.16258086
56377,1,0.75503206
56378,1,0.8620149
56379,0,0.16714883
56380,1,0.7237327
56381,0,0.09670325
56382,1,0.8803383
56383,0,0.4588776
56384,0,0.20553753
56385,0,0.39009628
56386,0,0.08106323
56387,0,0.41893905
56388,0,0.12961014
56389,1,0.6554183
56390,0,0.033527695
56391,1,0.7164256
56392,1,0.8479621
56393,0,0.20938128
56394,1,0.524376
56395,0,0.2980421
56396,0,0.36569357
56397,0,0.111865
56398,0,0.052119993
56399,1,0.7865419
56400,0,0.31348598
56401,1,0.70724505
56402,1,0.68010014
56403,0,0.080503
56404,0,0.075309515
56405,0,0.019099155
56406,0,0.0001765868
56407,1,0.6702702
56408,0,0.07425696
56409,1,0.931325
56410,1,0.6649333
56411,0,0.207132
56412,1,0.77205396
56413,1,0.7654318
56414,0,0.21319461
56415,0,0.10521834
56416,1,0.96172005
56417,0,0.08855532
56418,0,0.04066468
56419,0,0.056858763
56420,0,0.205111
56421,0,0.271045
56422,0,0.25705472
56423,1,0.5345769
56424,1,0.89382774
56425,0,0.1764103
56426,1,0.74593294
56427,1,0.63883936
56428,1,0.7612884
56429,0,0.16770165
56430,0,0.19498165
56431,0,0.17293979
56432,1,0.7799883
56433,0,0.34080312
56434,0,0.0708225
56435,1,0.84552866
56436,1,0.7143612
56437,1,0.7171064
56438,1,0.6654044
56439,0,4.4810326e-18
56440,1,0.8762329
56441,0,0.31611055
56442,0,0.25641063
56443,0,0.06920697
56444,1,0.9108757
56445,0,0.38356367
56446,0,0.16481794
56447,0,0.00027519042
56448,0,0.031229187
56449,0,0.3485943
56450,0,0.4414402
56451,1,0.62388265
56452,0,0.25597528
56453,0,0.2519856
56454,0,0.283683
56455,0,0.2727329
56456,1,0.7560656
56457,0,0.23260322
56458,1,0.747099
56459,0,0.08664142
56460,0,0.3409855
56461,0,0.08564505
56462,0,0.07612301
56463,0,3.8832033e-05
56464,0,0.0045261513
56465,0,0.0017154915
56466,1,0.52494323
56467,0,0.20241374
56468,1,0.6326567
56469,0,0.08567013
56470,0,0.3299182
56471,0,0.12882048
56472,0,0.2082007
56473,0,0.17364304
56474,0,0.34147316
56475,1,0.8267636
56476,1,0.8112075
56477,0,0.051592443
56478,1,0.6227812
56479,0,0.37259462
56480,0,0.3160463
56481,1,0.6249659
56482,0,0.07795148
56483,1,0.76243764
56484,1,0.84426564
56485,0,0.4416911
56486,0,0.06132533
56487,0,0.117114596
56488,0,0.0842536
56489,1,0.7842926
56490,0,0.13917384
56491,0,0.10478431
56492,0,0.40807104
56493,0,0.44210574
56494,0,0.111809745
56495,1,0.82480013
56496,1,0.69646794
56497,1,0.6688742
56498,0,0.022721553
56499,0,0.0008785826
56500,0,0.06704653
56501,0,0.018404279
56502,0,0.46904647
56503,0,0.020363497
56504,0,0.09310436
56505,1,0.94146734
56506,0,0.0037612931
56507,0,0.13550603
56508,0,0.14979634
56509,1,0.66405547
56510,0,4.197577e-11
56511,0,0.13525188
56512,0,0.1270693
56513,0,0.4199554
56514,1,0.8857835
56515,1,0.58864516
56516,0,0.054937143
56517,0,0.13115646
56518,1,0.7488742
56519,0,0.33584216
56520,0,0.0028231149
56521,0,0.18796062
56522,1,0.50620896
56523,1,0.8889009
56524,1,0.87944037
56525,0,5.88403e-18
56526,0,0.4400516
56527,1,0.6722391
56528,0,0.061807863
56529,0,0.286388
56530,1,0.7348852
56531,1,0.75430447
56532,0,0.2609776
56533,0,0.10119839
56534,0,0.3779083
56535,0,0.14260839
56536,0,0.2380413
56537,1,0.53208935
56538,0,0.11813482
56539,0,0.21128269
56540,0,0.009091466
56541,1,0.8102424
56542,1,0.8777631
56543,1,0.7479588
56544,1,0.87780017
56545,0,0.18044509
56546,0,0.25124234
56547,0,0.19713332
56548,0,0.11788882
56549,1,0.8608868
56550,0,0.24941245
56551,0,0.08361635
56552,1,0.8220363
56553,0,0.054138474
56554,0,0.45062086
56555,0,0.36416274
56556,1,0.9132877
56557,1,0.75044197
56558,0,0.46922287
56559,0,0.117628254
56560,1,0.9607801
56561,0,0.084648006
56562,0,0.1800217
56563,1,0.575426
56564,0,0.07482075
56565,1,0.85297674
56566,1,0.70376015
56567,0,0.14345293
56568,0,0.23063035
56569,0,0.11889456
56570,1,0.91972864
56571,0,0.21205032
56572,1,0.77729833
56573,0,0.24004517
56574,0,0.115384206
56575,0,0.21921483
56576,0,0.027125979
56577,1,0.60835445
56578,0,0.4429046
56579,1,0.9460904
56580,0,0.0069432333
56581,0,0.3035014
56582,1,0.7260274
56583,0,0.24023277
56584,0,0.25681192
56585,0,0.083139904
56586,1,0.84792566
56587,0,0.48206893
56588,0,0.18584843
56589,0,0.15422435
56590,0,0.07863271
56591,0,0.00776885
56592,0,0.0011889341
56593,1,0.8520793
56594,0,0.038350794
56595,1,0.5831783
56596,0,0.014984272
56597,1,0.6740245
56598,0,0.00077771355
56599,1,0.7291279
56600,0,0.0055334903
56601,0,0.22554736
56602,0,0.047327634
56603,0,0.1369399
56604,1,0.6334863
56605,0,0.26170316
56606,0,0.056348424
56607,0,0.21938865
56608,1,0.7307563
56609,0,0.2107519
56610,1,0.8190304
56611,0,0.3129183
56612,0,8.85772e-08
56613,1,0.76871663
56614,0,0.26086032
56615,1,0.9247546
56616,1,0.8539338
56617,0,0.059225548
56618,0,0.036999643
56619,0,4.7226895e-10
56620,1,0.7870687
56621,0,0.42029423
56622,1,0.9148366
56623,1,0.83744794
56624,1,0.7883531
56625,1,0.83255196
56626,0,0.255042
56627,0,0.30610964
56628,0,0.3392645
56629,0,0.031531304
56630,0,0.2354955
56631,0,0.2212133
56632,1,0.8180467
56633,1,0.5795383
56634,0,0.24835749
56635,0,0.31920934
56636,1,0.6593866
56637,0,0.43949142
56638,1,0.94661176
56639,0,0.31216553
56640,0,0.007775683
56641,0,0.298401
56642,1,0.5262105
56643,0,0.21542056
56644,0,0.011477413
56645,0,0.34088153
56646,0,0.29370245
56647,1,0.7148354
56648,0,0.05887607
56649,0,0.032226544
56650,1,0.7410525
56651,1,0.5193754
56652,1,0.6145002
56653,0,0.4346684
56654,1,0.80050313
56655,0,0.08507612
56656,1,0.88045526
56657,0,0.2658464
56658,1,0.9175928
56659,0,0.3917613
56660,1,0.8719788
56661,0,0.06669457
56662,0,0.11425525
56663,0,0.27087557
56664,0,0.19627967
56665,0,0.4729386
56666,0,0.34193453
56667,0,0.2209954
56668,0,0.3729327
56669,1,0.922892
56670,0,0.24646793
56671,0,0.19061363
56672,1,0.9296307
56673,1,0.55564725
56674,1,0.70231307
56675,0,0.23007181
56676,1,0.5885688
56677,0,0.0049597034
56678,0,0.0025521843
56679,0,0.3311237
56680,0,0.45995945
56681,0,0.17305037
56682,1,0.775821
56683,1,0.7964315
56684,0,0.3752979
56685,0,0.091617264
56686,0,6.782551e-21
56687,0,0.03549301
56688,1,0.7725852
56689,0,0.399354
56690,0,0.0057382444
56691,0,8.085114e-05
56692,0,0.0070310147
56693,0,0.47870114
56694,0,2.707568e-13
56695,1,0.5635251
56696,0,0.1320508
56697,0,0.14959824
56698,1,0.7685326
56699,1,0.9191322
56700,0,0.093692094
56701,0,0.0030088883
56702,0,0.057647496
56703,1,0.9002456
56704,0,0.13005345
56705,0,0.10636003
56706,1,0.72681946
56707,0,0.23416427
56708,1,0.7687287
56709,0,0.24846725
56710,1,0.6532981
56711,0,0.18650374
56712,0,0.33057073
56713,1,0.5928559
56714,0,0.06889351
56715,0,0.086216785
56716,0,0.07743591
56717,0,0.42937106
56718,1,0.90556616
56719,0,0.16016178
56720,1,0.95511156
56721,0,0.28024143
56722,1,0.91911775
56723,0,0.061268948
56724,0,0.004487417
56725,0,0.13373698
56726,0,0.4192656
56727,0,0.3406798
56728,1,0.84773946
56729,0,0.01292327
56730,0,0.009563771
56731,0,0.0117607005
56732,1,0.8250754
56733,0,0.0014695674
56734,0,0.1420092
56735,0,0.42085928
56736,0,0.00029712846
56737,1,0.7675723
56738,0,0.16231717
56739,1,0.86234254
56740,0,0.2926319
56741,0,0.046143156
56742,0,0.1298786
56743,0,0.2947581
56744,0,0.12673706
56745,1,0.55413526
56746,0,0.12413836
56747,0,0.034930233
56748,0,0.032731242
56749,0,0.19617042
56750,0,0.0801576
56751,0,0.19775054
56752,0,0.042670805
56753,0,0.47697517
56754,0,0.4384023
56755,1,0.58718425
56756,1,0.83895177
56757,1,0.8863236
56758,0,0.31265903
56759,1,0.83149487
56760,0,0.3676519
56761,0,0.17384183
56762,0,0.085262015
56763,0,0.27328557
56764,1,0.9547284
56765,0,0.25874814
56766,0,0.07869347
56767,0,0.18703753
56768,0,0.1081267
56769,1,0.728842
56770,1,0.645757
56771,1,0.74935
56772,1,0.62405574
56773,1,0.7580399
56774,0,0.06684086
56775,0,0.32229522
56776,1,0.93911463
56777,0,0.29017878
56778,0,0.01661412
56779,0,0.24670915
56780,1,0.7805664
56781,1,0.68307585
56782,0,0.101823576
56783,1,0.58825284
56784,1,0.74871176
56785,0,0.047944095
56786,0,0.04898697
56787,0,0.09153891
56788,0,0.20309047
56789,1,0.9371787
56790,0,0.33959633
56791,0,0.40456414
56792,0,0.06246518
56793,1,0.8199144
56794,0,0.29032227
56795,0,0.071752414
56796,0,0.4378585
56797,0,0.33316138
56798,0,0.29640636
56799,0,0.03943876
56800,0,0.09340575
56801,1,0.7204205
56802,0,0.002319518
56803,1,0.88942754
56804,0,0.32234883
56805,0,0.44399905
56806,1,0.9258603
56807,1,0.77989984
56808,0,0.34342507
56809,1,0.8061702
56810,0,0.005978845
56811,0,0.1457491
56812,1,0.9271365
56813,0,0.16938019
56814,1,0.8245659
56815,0,0.2739034
56816,1,0.8170874
56817,0,0.033352647
56818,0,0.24923831
56819,0,0.23738495
56820,0,0.0008723426
56821,0,0.010305173
56822,1,0.7448722
56823,1,0.7892783
56824,0,0.40087062
56825,1,0.9531301
56826,1,0.7896388
56827,0,0.024093924
56828,0,0.18458726
56829,1,0.714112
56830,0,0.19012427
56831,0,0.0017328843
56832,1,0.88360256
56833,0,0.07481647
56834,0,0.3902604
56835,0,0.250238
56836,0,0.0430965
56837,1,0.65855354
56838,0,0.22538449
56839,0,0.3136093
56840,0,0.3421501
56841,0,0.050826423
56842,1,0.635585
56843,0,3.8379792e-05
56844,0,0.082192
56845,0,0.183483
56846,0,0.009541552
56847,0,0.30710012
56848,1,0.6948396
56849,0,0.19272715
56850,0,0.08178331
56851,0,0.10376645
56852,0,0.23879196
56853,1,0.8076068
56854,1,0.8330582
56855,0,0.1759331
56856,0,0.13234778
56857,0,0.43248987
56858,1,0.5123859
56859,1,0.82415193
56860,0,0.254037
56861,1,0.61372066
56862,1,0.74725634
56863,1,0.55393535
56864,0,0.2425583
56865,0,0.13647541
56866,0,0.40469185
56867,0,0.1824123
56868,1,0.8507487
56869,1,0.6912363
56870,0,0.3117896
56871,1,0.90423816
56872,0,0.18778574
56873,0,0.109357685
56874,0,0.36465797
56875,0,0.0037439493
56876,1,0.79087985
56877,0,0.34111625
56878,1,0.6856556
56879,0,0.049139798
56880,0,0.10673084
56881,0,0.07870632
56882,1,0.80788887
56883,0,0.0013626737
56884,1,0.81488407
56885,0,0.14735311
56886,0,0.26268148
56887,0,0.28392082
56888,1,0.93253845
56889,0,0.06413434
56890,0,0.41736314
56891,0,0.1819139
56892,0,0.035502877
56893,0,0.40091765
56894,0,0.00056218455
56895,1,0.8107239
56896,0,0.123638146
56897,0,0.059299793
56898,0,0.15268122
56899,0,0.0027429315
56900,1,0.5538366
56901,0,0.23083793
56902,0,0.45492867
56903,0,0.15551774
56904,1,0.55104864
56905,1,0.73843753
56906,0,0.2929842
56907,1,0.7465643
56908,0,0.07480026
56909,1,0.7642266
56910,0,0.24052188
56911,1,0.82994664
56912,0,0.086220875
56913,0,0.44241607
56914,0,0.18063186
56915,0,0.0927319
56916,0,0.14034161
56917,1,0.94485474
56918,0,0.022390135
56919,0,0.007008635
56920,0,0.13491303
56921,1,0.58808815
56922,0,0.21525684
56923,0,0.07022342
56924,1,0.67816865
56925,0,0.026665457
56926,0,0.02290398
56927,1,0.92905515
56928,0,0.061035912
56929,0,0.20176446
56930,0,1.0006714e-08
56931,0,0.0057396
56932,1,0.7291575
56933,1,0.7181883
56934,1,0.8399206
56935,1,0.9748004
56936,1,0.83884275
56937,1,0.87429374
56938,1,0.6787889
56939,1,0.58094835
56940,1,0.859699
56941,1,0.71656287
56942,0,0.29514205
56943,1,0.6115556
56944,0,0.127704
56945,0,5.291596e-20
56946,0,0.16573928
56947,0,0.2408111
56948,0,0.35821173
56949,1,0.5647077
56950,0,0.14099042
56951,0,0.06818678
56952,0,0.3146957
56953,0,0.06291178
56954,0,0.009930444
56955,0,0.01578597
56956,0,0.025609935
56957,0,0.1707009
56958,1,0.55394036
56959,0,0.17443055
56960,1,0.52379864
56961,0,0.016304236
56962,0,0.15200323
56963,0,0.036076542
56964,1,0.7669177
56965,0,0.42015234
56966,0,0.4227724
56967,0,0.2087904
56968,1,0.85682434
56969,0,0.28021604
56970,1,0.79864496
56971,1,0.9253081
56972,0,0.2474505
56973,1,0.60240173
56974,0,0.007819529
56975,1,0.6644041
56976,1,0.92990595
56977,0,0.15591657
56978,0,0.3472137
56979,0,0.11823555
56980,0,0.014672222
56981,0,0.08703196
56982,0,0.12609598
56983,0,0.031099422
56984,0,0.01641216
56985,0,0.3133583
56986,0,0.05764184
56987,0,0.28273037
56988,0,0.012977489
56989,1,0.9089719
56990,1,0.83612245
56991,0,0.19338986
56992,1,0.67449343
56993,1,0.58809114
56994,0,0.25437823
56995,0,0.45255715
56996,0,0.16050039
56997,1,0.7980685
56998,0,0.39094275
56999,1,0.53591514
57000,1,0.8054616
57001,0,0.13978678
57002,0,0.17408523
57003,1,0.8282733
57004,0,0.44795915
57005,0,0.032600194
57006,1,0.8361225
57007,1,0.65260595
57008,0,0.00022612112
57009,0,0.29292747
57010,0,0.15220584
57011,0,0.019193014
57012,1,0.5466554
57013,0,0.27268264
57014,0,0.2329691
57015,0,0.01941478
57016,1,0.73017627
57017,0,0.06884823
57018,1,0.6504315
57019,0,0.11600137
57020,1,0.7252564
57021,1,0.66561943
57022,0,0.47450528
57023,1,0.69662327
57024,1,0.70720094
57025,1,0.7328569
57026,1,0.80244094
57027,1,0.8786676
57028,0,0.17971529
57029,1,0.5120993
57030,0,0.129642
57031,0,0.32237107
57032,0,0.051215585
57033,0,0.08319918
57034,0,0.19151038
57035,0,0.3076388
57036,0,0.089186445
57037,1,0.57294446
57038,0,0.009434467
57039,0,0.090191334
57040,0,0.45722568
57041,1,0.81288457
57042,0,0.17891264
57043,0,0.24903336
57044,0,0.015609404
57045,0,0.34417912
57046,1,0.9557651
57047,0,0.00978707
57048,0,0.088542275
57049,1,0.7948403
57050,0,0.4349177
57051,0,0.29668602
57052,0,0.36345732
57053,1,0.7604686
57054,0,0.08588995
57055,1,0.73001665
57056,0,0.06755331
57057,1,0.8329126
57058,0,0.4188124
57059,1,0.7508432
57060,1,0.9271786
57061,0,0.4370746
57062,0,0.00059034233
57063,0,0.044410594
57064,0,0.18781883
57065,0,0.262428
57066,0,0.44936597
57067,1,0.663919
57068,1,0.87856555
57069,0,0.14394572
57070,0,0.16839722
57071,0,0.15743151
57072,0,0.13125992
57073,1,0.6870285
57074,0,0.32250664
57075,1,0.9138808
57076,0,0.4794441
57077,0,0.04604289
57078,1,0.7896218
57079,0,0.013497235
57080,0,0.09547513
57081,1,0.8258229
57082,1,0.6442991
57083,0,0.1864114
57084,0,0.14015196
57085,0,0.27806944
57086,0,0.34428644
57087,1,0.8147366
57088,0,0.10210552
57089,0,0.14102294
57090,1,0.931444
57091,0,2.7855558e-06
57092,1,0.8289345
57093,0,0.107270256
57094,0,0.09503302
57095,0,0.33996797
57096,1,0.6883722
57097,0,0.2063219
57098,0,0.024175491
57099,1,0.82251203
57100,1,0.9273702
57101,0,0.0534017
57102,0,0.12214802
57103,1,0.8253569
57104,1,0.5447926
57105,1,0.65887
57106,0,0.24946308
57107,0,0.05733204
57108,0,0.014731548
57109,0,0.26089185
57110,0,0.33492783
57111,1,0.9601905
57112,0,0.2536626
57113,0,0.4682879
57114,1,0.8566419
57115,1,0.80487686
57116,0,0.003680341
57117,0,0.040399022
57118,0,0.38408402
57119,0,0.33711475
57120,1,0.79886943
57121,0,0.014764681
57122,0,0.024670975
57123,0,0.0019409393
57124,0,0.006692024
57125,1,0.84211814
57126,0,0.12765306
57127,0,0.13126303
57128,0,0.0023005523
57129,0,0.41352993
57130,1,0.76106167
57131,1,0.531766
57132,0,0.10115097
57133,1,0.59108925
57134,0,0.29091352
57135,0,0.1208407
57136,0,0.08669108
57137,0,0.008142011
57138,0,0.091820106
57139,0,0.019809334
57140,1,0.75706583
57141,0,0.17351496
57142,1,0.5550704
57143,0,0.0072908783
57144,1,0.8209008
57145,1,0.8092792
57146,0,0.4412375
57147,0,0.0003567546
57148,0,0.39193964
57149,0,0.49494192
57150,1,0.70292026
57151,0,0.116888955
57152,1,0.53990126
57153,0,0.47555113
57154,0,0.112283066
57155,1,0.8331715
57156,0,0.36517432
57157,1,0.6881007
57158,0,0.3497934
57159,0,0.3379978
57160,1,0.5771199
57161,1,0.8623001
57162,0,0.20307605
57163,0,0.48834124
57164,0,0.17656204
57165,0,0.03527912
57166,0,0.15892453
57167,0,0.077944286
57168,0,0.16623014
57169,1,0.5650243
57170,0,0.33201122
57171,0,0.016946135
57172,1,0.61572385
57173,0,0.41232497
57174,0,0.41116703
57175,1,0.9762452
57176,1,0.7800433
57177,0,0.23357071
57178,0,0.2693564
57179,0,0.32128194
57180,1,0.6653914
57181,0,0.096323796
57182,1,0.81823033
57183,0,0.18608977
57184,0,0.06749994
57185,0,0.10663146
57186,1,0.6720067
57187,0,0.07300647
57188,0,0.00010272283
57189,0,0.48909494
57190,0,0.36246213
57191,0,0.047133878
57192,1,0.60039794
57193,1,0.9406715
57194,0,0.47787523
57195,0,0.26508167
57196,1,0.78149664
57197,0,0.13488913
57198,0,0.40603513
57199,1,0.9524962
57200,1,0.6360757
57201,0,0.06530145
57202,1,0.89898115
57203,1,0.8005106
57204,0,0.060353618
57205,0,0.091226526
57206,1,0.70116335
57207,0,0.38332722
57208,1,0.5237003
57209,0,0.01737197
57210,0,0.059737958
57211,0,0.3370047
57212,1,0.7919522
57213,0,0.12783955
57214,1,0.8118618
57215,0,0.45827517
57216,0,0.38692623
57217,0,0.102594204
57218,0,0.069670625
57219,0,0.19479138
57220,0,0.43803066
57221,0,0.10419559
57222,0,0.12144305
57223,1,0.6174552
57224,0,0.10705005
57225,0,0.0006859501
57226,1,0.8953987
57227,0,0.17958026
57228,0,0.07057839
57229,0,0.4792687
57230,0,0.49193648
57231,1,0.54844725
57232,0,0.07514342
57233,0,0.45332167
57234,0,0.16872716
57235,1,0.6375693
57236,0,0.0530093
57237,0,0.055727202
57238,0,0.41940844
57239,0,0.14815792
57240,0,0.002269363
57241,1,0.6419693
57242,0,0.2549666
57243,0,0.3326375
57244,0,0.1054923
57245,1,0.96701115
57246,0,0.19590269
57247,0,0.070129134
57248,0,0.32354045
57249,0,0.17326993
57250,1,0.6420219
57251,1,0.63273424
57252,1,0.6964946
57253,0,0.087874204
57254,1,0.82924044
57255,0,0.16222405
57256,0,0.038151063
57257,0,0.016784089
57258,1,0.69859916
57259,0,0.26790655
57260,1,0.74309766
57261,0,0.06986466
57262,1,0.62490255
57263,1,0.5775621
57264,1,0.9311302
57265,1,0.9574286
57266,1,0.74055386
57267,0,0.0027866857
57268,1,0.7859423
57269,1,0.79633003
57270,1,0.90898514
57271,0,0.27198586
57272,0,0.008523021
57273,0,0.40618154
57274,1,0.77329564
57275,0,0.12500848
57276,0,0.0038490803
57277,0,0.074529275
57278,0,0.09596489
57279,1,0.83580995
57280,0,0.22052923
57281,0,0.17214079
57282,0,0.2797027
57283,1,0.74586457
57284,0,0.03870565
57285,0,0.4306955
57286,0,0.45834956
57287,1,0.78756946
57288,0,0.035313033
57289,1,0.66653556
57290,0,0.35454693
57291,1,0.94764143
57292,0,0.4820917
57293,0,0.18624017
57294,0,0.2623913
57295,0,0.47173133
57296,1,0.6584776
57297,0,0.3776048
57298,0,0.15092674
57299,1,0.6803666
57300,0,2.0079551e-15
57301,0,0.10825587
57302,0,0.27375004
57303,0,0.008550068
57304,0,0.16606139
57305,0,0.0881144
57306,0,0.21078597
57307,0,0.21284625
57308,1,0.6986218
57309,0,0.28382778
57310,0,0.23557001
57311,0,0.19054976
57312,0,3.0178842e-07
57313,0,0.009032799
57314,1,0.5931608
57315,0,0.27579063
57316,0,0.22445768
57317,0,0.27851
57318,0,0.23126261
57319,1,0.72531796
57320,0,0.16801427
57321,1,0.91321427
57322,0,0.092307426
57323,1,0.92951846
57324,1,0.85673535
57325,1,0.9225593
57326,0,0.17487273
57327,1,0.93773526
57328,0,0.31762922
57329,0,0.10484486
57330,0,0.31789556
57331,0,0.17350148
57332,0,0.0055327844
57333,0,0.04888009
57334,1,0.66048425
57335,1,0.87797385
57336,0,0.09728271
57337,0,0.41921574
57338,0,0.46480012
57339,0,0.018943725
57340,1,0.61582303
57341,0,0.08081311
57342,0,0.14958057
57343,0,3.920701e-18
57344,0,0.26210436
57345,1,0.638257
57346,0,0.3713537
57347,1,0.8983671
57348,1,0.84377354
57349,0,0.08727786
57350,1,0.85512394
57351,0,0.06752501
57352,0,0.16641127
57353,0,0.36271363
57354,0,0.03626017
57355,1,0.71821815
57356,0,0.24546076
57357,0,0.13974458
57358,1,0.57996804
57359,0,3.7489846e-12
57360,0,1.086824e-07
57361,1,0.7246549
57362,0,0.18121251
57363,0,0.32548943
57364,0,0.1767564
57365,0,0.19879696
57366,1,0.60948926
57367,1,0.8211561
57368,1,0.7414478
57369,1,0.94575626
57370,0,0.4824691
57371,1,0.9453893
57372,0,0.0036132347
57373,1,0.80500025
57374,0,0.06111809
57375,0,0.007819358
57376,0,0.4848542
57377,0,0.0006371059
57378,0,0.029792888
57379,1,0.66948724
57380,0,0.01177655
57381,0,0.45077834
57382,0,0.11525828
57383,1,0.81661785
57384,1,0.5823069
57385,0,0.4399451
57386,1,0.6335174
57387,0,0.31043518
57388,0,0.409117
57389,1,0.5541546
57390,0,0.01273338
57391,0,0.00073464256
57392,0,0.04211503
57393,0,0.00016441279
57394,1,0.5904569
57395,1,0.70054674
57396,0,0.18512432
57397,1,0.7694897
57398,0,0.16299203
57399,0,0.072962575
57400,0,0.25689632
57401,0,0.11389516
57402,1,0.86294067
57403,1,0.6981198
57404,1,0.51431096
57405,0,0.18333156
57406,1,0.59534556
57407,0,0.42004767
57408,1,0.6782729
57409,0,0.36967045
57410,0,0.16284794
57411,0,0.2260791
57412,1,0.83655185
57413,0,2.7793665e-14
57414,0,0.10867783
57415,1,0.9683426
57416,0,0.33542785
57417,0,2.3951033e-19
57418,0,0.2763324
57419,0,0.062272888
57420,1,0.58580697
57421,0,0.18639627
57422,1,0.5007358
57423,0,0.18517953
57424,1,0.6095791
57425,0,0.42475742
57426,0,0.21897176
57427,1,0.888311
57428,0,0.37070176
57429,1,0.7218328
57430,1,0.571
57431,1,0.8944939
57432,1,0.6336736
57433,1,0.82441014
57434,0,0.03676092
57435,1,0.9325457
57436,1,0.79601574
57437,0,0.055054296
57438,0,0.057394538
57439,1,0.5864227
57440,0,0.4778495
57441,0,0.21652976
57442,1,0.79875296
57443,0,0.15812585
57444,0,0.20134997
57445,0,0.18289475
57446,1,0.90516317
57447,1,0.5616831
57448,0,0.33685085
57449,1,0.7261873
57450,0,0.08520425
57451,0,0.19246474
57452,0,0.01446133
57453,1,0.67893225
57454,0,0.44764617
57455,0,0.009129398
57456,0,0.25405914
57457,0,0.15073277
57458,0,0.16934139
57459,0,0.32736945
57460,1,0.6890668
57461,0,0.04650111
57462,0,0.27293408
57463,0,0.20272474
57464,1,0.76961756
57465,0,0.0026031418
57466,0,0.22713266
57467,0,3.2386793e-06
57468,1,0.9213079
57469,1,0.69442195
57470,0,0.3917885
57471,0,0.0009050498
57472,0,0.35039952
57473,0,0.10708662
57474,1,0.504854
57475,1,0.7476363
57476,0,0.18333176
57477,0,0.12165794
57478,0,0.0013669071
57479,0,0.23555192
57480,1,0.59689516
57481,1,0.7347474
57482,0,0.059799585
57483,1,0.85410935
57484,1,0.7408733
57485,0,0.2709372
57486,0,0.007786907
57487,0,0.17665738
57488,1,0.834895
57489,1,0.92572564
57490,0,0.11036691
57491,0,0.016098358
57492,1,0.89334047
57493,1,0.87391
57494,0,0.15165734
57495,0,0.0056826407
57496,1,0.9236648
57497,0,0.21492067
57498,0,0.37385228
57499,1,0.9295142
57500,0,0.43013448
57501,0,0.12355391
57502,0,0.00217376
57503,0,0.073127694
57504,1,0.9341367
57505,0,0.06840703
57506,0,0.10503534
57507,1,0.7243615
57508,0,0.023652384
57509,0,0.3878131
57510,0,0.20010251
57511,0,0.13639092
57512,1,0.95355445
57513,1,0.8175623
57514,0,0.1706006
57515,0,0.024423357
57516,0,0.19284339
57517,0,0.43726325
57518,0,0.29099938
57519,0,0.32858208
57520,0,0.49745506
57521,0,0.18547973
57522,1,0.7956413
57523,1,0.57749283
57524,0,0.16323815
57525,0,0.026055422
57526,1,0.73027575
57527,1,0.63679785
57528,0,0.015242144
57529,1,0.7819694
57530,0,0.016667243
57531,0,5.305715e-16
57532,1,0.76803786
57533,0,4.160738e-17
57534,0,0.24987079
57535,1,0.9287945
57536,0,0.017580908
57537,0,0.40139928
57538,1,0.52338207
